date,AMTMNO,BOGMBASE,CPIAUCSL,GDPC1,HOUST,INDPRO,NCBCMDPMVCE,PCEC96,PPIACO,UNRATE
2019-04-10,470838.3,3274.04,255.252,20626.115,1278.3,102.318,27.055,13841.26,201.98,3.67
2019-04-11,470528.0,3272.633,255.254,20628.764,1279.0,102.322,27.057,13842.967,201.967,3.667
2019-04-12,470217.7,3271.227,255.256,20631.413,1279.7,102.327,27.06,13844.673,201.953,3.663
2019-04-13,469907.4,3269.82,255.258,20634.061,1280.4,102.332,27.062,13846.38,201.94,3.66
2019-04-14,469597.1,3268.413,255.26,20636.71,1281.1,102.337,27.065,13848.087,201.927,3.657
2019-04-15,469286.8,3267.007,255.262,20639.359,1281.8,102.341,27.068,13849.793,201.913,3.653
2019-04-16,468976.5,3265.6,255.264,20642.008,1282.5,102.346,27.07,13851.5,201.9,3.65
2019-04-17,468666.2,3264.193,255.267,20644.657,1283.2,102.351,27.073,13853.207,201.887,3.647
2019-04-18,468355.9,3262.787,255.269,20647.306,1283.9,102.356,27.075,13854.913,201.873,3.643
2019-04-19,468045.6,3261.38,255.271,20649.955,1284.6,102.36,27.078,13856.62,201.86,3.64
2019-04-20,467735.3,3259.973,255.273,20652.603,1285.3,102.365,27.081,13858.327,201.847,3.637
2019-04-21,467425.0,3258.567,255.275,20655.252,1286.0,102.37,27.083,13860.033,201.833,3.633
2019-04-22,467114.7,3257.16,255.277,20657.901,1286.7,102.375,27.086,13861.74,201.82,3.63
2019-04-23,466804.4,3255.753,255.279,20660.55,1287.4,102.38,27.089,13863.447,201.807,3.627
2019-04-24,466494.1,3254.347,255.281,20663.199,1288.1,102.384,27.091,13865.153,201.793,3.623
2019-04-25,466183.8,3252.94,255.283,20665.848,1288.8,102.389,27.094,13866.86,201.78,3.62
2019-04-26,465873.5,3251.533,255.285,20668.497,1289.5,102.394,27.096,13868.567,201.767,3.617
2019-04-27,465563.2,3250.127,255.288,20671.146,1290.2,102.399,27.099,13870.273,201.753,3.613
2019-04-28,465252.9,3248.72,255.29,20673.794,1290.9,102.403,27.102,13871.98,201.74,3.61
2019-04-29,464942.6,3247.313,255.292,20676.443,1291.6,102.408,27.104,13873.687,201.727,3.607
2019-04-30,464632.3,3245.907,255.294,20679.092,1292.3,102.413,27.107,13875.393,201.713,3.603
2019-05-01,464322.0,3244.5,255.296,20681.741,1293.0,102.418,27.11,13877.1,201.7,3.6
2019-05-02,464143.484,3245.477,255.293,20684.39,1291.387,102.422,27.112,13878.616,201.655,3.6
2019-05-03,463964.968,3246.455,255.291,20687.039,1289.774,102.426,27.115,13880.132,201.61,3.6
2019-05-04,463786.452,3247.432,255.288,20689.688,1288.161,102.43,27.117,13881.648,201.565,3.6
2019-05-05,463607.935,3248.41,255.285,20692.337,1286.548,102.434,27.12,13883.165,201.519,3.6
2019-05-06,463429.419,3249.387,255.283,20694.985,1284.935,102.438,27.123,13884.681,201.474,3.6
2019-05-07,463250.903,3250.365,255.28,20697.634,1283.323,102.442,27.125,13886.197,201.429,3.6
2019-05-08,463072.387,3251.342,255.277,20700.283,1281.71,102.446,27.128,13887.713,201.384,3.6
2019-05-09,462893.871,3252.319,255.275,20702.932,1280.097,102.45,27.13,13889.229,201.339,3.6
2019-05-10,462715.355,3253.297,255.272,20705.581,1278.484,102.454,27.133,13890.745,201.294,3.6
2019-05-11,462536.839,3254.274,255.269,20708.23,1276.871,102.458,27.136,13892.261,201.248,3.6
2019-05-12,462358.323,3255.252,255.267,20710.879,1275.258,102.462,27.138,13893.777,201.203,3.6
2019-05-13,462179.806,3256.229,255.264,20713.527,1273.645,102.466,27.141,13895.294,201.158,3.6
2019-05-14,462001.29,3257.206,255.261,20716.176,1272.032,102.47,27.144,13896.81,201.113,3.6
2019-05-15,461822.774,3258.184,255.259,20718.825,1270.419,102.474,27.146,13898.326,201.068,3.6
2019-05-16,461644.258,3259.161,255.256,20721.474,1268.806,102.478,27.149,13899.842,201.023,3.6
2019-05-17,461465.742,3260.139,255.253,20724.123,1267.194,102.482,27.151,13901.358,200.977,3.6
2019-05-18,461287.226,3261.116,255.25,20726.772,1265.581,102.486,27.154,13902.874,200.932,3.6
2019-05-19,461108.71,3262.094,255.248,20729.421,1263.968,102.49,27.157,13904.39,200.887,3.6
2019-05-20,460930.194,3263.071,255.245,20732.07,1262.355,102.494,27.159,13905.906,200.842,3.6
2019-05-21,460751.677,3264.048,255.242,20734.718,1260.742,102.498,27.162,13907.423,200.797,3.6
2019-05-22,460573.161,3265.026,255.24,20737.367,1259.129,102.502,27.165,13908.939,200.752,3.6
2019-05-23,460394.645,3266.003,255.237,20740.016,1257.516,102.506,27.167,13910.455,200.706,3.6
2019-05-24,460216.129,3266.981,255.234,20742.665,1255.903,102.51,27.17,13911.971,200.661,3.6
2019-05-25,460037.613,3267.958,255.232,20745.314,1254.29,102.514,27.172,13913.487,200.616,3.6
2019-05-26,459859.097,3268.935,255.229,20747.963,1252.677,102.518,27.175,13915.003,200.571,3.6
2019-05-27,459680.581,3269.913,255.226,20750.612,1251.065,102.522,27.178,13916.519,200.526,3.6
2019-05-28,459502.065,3270.89,255.224,20753.26,1249.452,102.526,27.18,13918.035,200.481,3.6
2019-05-29,459323.548,3271.868,255.221,20755.909,1247.839,102.53,27.183,13919.552,200.435,3.6
2019-05-30,459145.032,3272.845,255.218,20758.558,1246.226,102.534,27.186,13921.068,200.39,3.6
2019-05-31,458966.516,3273.823,255.216,20761.207,1244.613,102.538,27.188,13922.584,200.345,3.6
2019-06-01,458788.0,3274.8,255.213,20763.856,1243.0,102.542,27.191,13924.1,200.3,3.6
2019-06-02,458982.867,3274.317,255.233,20766.505,1242.9,102.525,27.193,13926.293,200.313,3.603
2019-06-03,459177.733,3273.833,255.252,20769.154,1242.8,102.507,27.196,13928.487,200.327,3.607
2019-06-04,459372.6,3273.35,255.272,20771.803,1242.7,102.489,27.199,13930.68,200.34,3.61
2019-06-05,459567.467,3272.867,255.292,20774.451,1242.6,102.471,27.201,13932.873,200.353,3.613
2019-06-06,459762.333,3272.383,255.311,20777.1,1242.5,102.453,27.204,13935.067,200.367,3.617
2019-06-07,459957.2,3271.9,255.331,20779.749,1242.4,102.435,27.206,13937.26,200.38,3.62
2019-06-08,460152.067,3271.417,255.35,20782.398,1242.3,102.417,27.209,13939.453,200.393,3.623
2019-06-09,460346.933,3270.933,255.37,20785.047,1242.2,102.399,27.212,13941.647,200.407,3.627
2019-06-10,460541.8,3270.45,255.39,20787.696,1242.1,102.381,27.214,13943.84,200.42,3.63
2019-06-11,460736.667,3269.967,255.409,20790.345,1242.0,102.364,27.217,13946.033,200.433,3.633
2019-06-12,460931.533,3269.483,255.429,20792.994,1241.9,102.346,27.22,13948.227,200.447,3.637
2019-06-13,461126.4,3269.0,255.449,20795.642,1241.8,102.328,27.222,13950.42,200.46,3.64
2019-06-14,461321.267,3268.517,255.468,20798.291,1241.7,102.31,27.225,13952.613,200.473,3.643
2019-06-15,461516.133,3268.033,255.488,20800.94,1241.6,102.292,27.227,13954.807,200.487,3.647
2019-06-16,461711.0,3267.55,255.508,20803.589,1241.5,102.274,27.23,13957.0,200.5,3.65
2019-06-17,461905.867,3267.067,255.527,20806.238,1241.4,102.256,27.233,13959.193,200.513,3.653
2019-06-18,462100.733,3266.583,255.547,20808.887,1241.3,102.238,27.235,13961.387,200.527,3.657
2019-06-19,462295.6,3266.1,255.566,20811.536,1241.2,102.22,27.238,13963.58,200.54,3.66
2019-06-20,462490.467,3265.617,255.586,20814.184,1241.1,102.203,27.241,13965.773,200.553,3.663
2019-06-21,462685.333,3265.133,255.606,20816.833,1241.0,102.185,27.243,13967.967,200.567,3.667
2019-06-22,462880.2,3264.65,255.625,20819.482,1240.9,102.167,27.246,13970.16,200.58,3.67
2019-06-23,463075.067,3264.167,255.645,20822.131,1240.8,102.149,27.248,13972.353,200.593,3.673
2019-06-24,463269.933,3263.683,255.665,20824.78,1240.7,102.131,27.251,13974.547,200.607,3.677
2019-06-25,463464.8,3263.2,255.684,20827.429,1240.6,102.113,27.254,13976.74,200.62,3.68
2019-06-26,463659.667,3262.717,255.704,20830.078,1240.5,102.095,27.256,13978.933,200.633,3.683
2019-06-27,463854.533,3262.233,255.723,20832.727,1240.4,102.077,27.259,13981.127,200.647,3.687
2019-06-28,464049.4,3261.75,255.743,20835.375,1240.3,102.059,27.261,13983.32,200.66,3.69
2019-06-29,464244.267,3261.267,255.763,20838.024,1240.2,102.041,27.264,13985.513,200.673,3.693
2019-06-30,464439.133,3260.783,255.782,20840.673,1240.1,102.024,27.267,13987.707,200.687,3.697
2019-07-01,464634.0,3260.3,255.802,20843.322,1240.0,102.006,27.269,13989.9,200.7,3.7
2019-07-02,464644.903,3260.658,255.81,20844.867,1244.355,102.031,27.251,13991.632,200.652,3.697
2019-07-03,464655.806,3261.016,255.817,20846.412,1248.71,102.056,27.232,13993.365,200.603,3.694
2019-07-04,464666.71,3261.374,255.825,20847.957,1253.065,102.081,27.214,13995.097,200.555,3.69
2019-07-05,464677.613,3261.732,255.832,20849.501,1257.419,102.106,27.195,13996.829,200.506,3.687
2019-07-06,464688.516,3262.09,255.84,20851.046,1261.774,102.131,27.177,13998.561,200.458,3.684
2019-07-07,464699.419,3262.448,255.847,20852.591,1266.129,102.156,27.158,14000.294,200.41,3.681
2019-07-08,464710.323,3262.806,255.855,20854.136,1270.484,102.181,27.14,14002.026,200.361,3.677
2019-07-09,464721.226,3263.165,255.862,20855.681,1274.839,102.206,27.122,14003.758,200.313,3.674
2019-07-10,464732.129,3263.523,255.87,20857.226,1279.194,102.231,27.103,14005.49,200.265,3.671
2019-07-11,464743.032,3263.881,255.877,20858.77,1283.548,102.256,27.085,14007.223,200.216,3.668
2019-07-12,464753.935,3264.239,255.885,20860.315,1287.903,102.281,27.066,14008.955,200.168,3.665
2019-07-13,464764.839,3264.597,255.893,20861.86,1292.258,102.306,27.048,14010.687,200.119,3.661
2019-07-14,464775.742,3264.955,255.9,20863.405,1296.613,102.331,27.029,14012.419,200.071,3.658
2019-07-15,464786.645,3265.313,255.908,20864.95,1300.968,102.356,27.011,14014.152,200.023,3.655
2019-07-16,464797.548,3265.671,255.915,20866.495,1305.323,102.381,26.992,14015.884,199.974,3.652
2019-07-17,464808.452,3266.029,255.923,20868.04,1309.677,102.406,26.974,14017.616,199.926,3.648
2019-07-18,464819.355,3266.387,255.93,20869.584,1314.032,102.431,26.955,14019.348,199.877,3.645
2019-07-19,464830.258,3266.745,255.938,20871.129,1318.387,102.456,26.937,14021.081,199.829,3.642
2019-07-20,464841.161,3267.103,255.945,20872.674,1322.742,102.481,26.918,14022.813,199.781,3.639
2019-07-21,464852.065,3267.461,255.953,20874.219,1327.097,102.506,26.9,14024.545,199.732,3.635
2019-07-22,464862.968,3267.819,255.961,20875.764,1331.452,102.531,26.881,14026.277,199.684,3.632
2019-07-23,464873.871,3268.177,255.968,20877.309,1335.806,102.556,26.863,14028.01,199.635,3.629
2019-07-24,464884.774,3268.535,255.976,20878.854,1340.161,102.581,26.844,14029.742,199.587,3.626
2019-07-25,464895.677,3268.894,255.983,20880.398,1344.516,102.606,26.826,14031.474,199.539,3.623
2019-07-26,464906.581,3269.252,255.991,20881.943,1348.871,102.631,26.807,14033.206,199.49,3.619
2019-07-27,464917.484,3269.61,255.998,20883.488,1353.226,102.656,26.789,14034.939,199.442,3.616
2019-07-28,464928.387,3269.968,256.006,20885.033,1357.581,102.681,26.771,14036.671,199.394,3.613
2019-07-29,464939.29,3270.326,256.013,20886.578,1361.935,102.706,26.752,14038.403,199.345,3.61
2019-07-30,464950.194,3270.684,256.021,20888.123,1366.29,102.731,26.734,14040.135,199.297,3.606
2019-07-31,464961.097,3271.042,256.028,20889.667,1370.645,102.756,26.715,14041.868,199.248,3.603
2019-08-01,464972.0,3271.4,256.036,20891.212,1375.0,102.781,26.697,14043.6,199.2,3.6
2019-08-02,464758.613,3269.184,256.049,20892.757,1372.935,102.771,26.678,14044.329,199.174,3.597
2019-08-03,464545.226,3266.968,256.061,20894.302,1370.871,102.761,26.66,14045.058,199.148,3.594
2019-08-04,464331.839,3264.752,256.074,20895.847,1368.806,102.75,26.641,14045.787,199.123,3.59
2019-08-05,464118.452,3262.535,256.087,20897.392,1366.742,102.74,26.623,14046.516,199.097,3.587
2019-08-06,463905.065,3260.319,256.1,20898.937,1364.677,102.73,26.604,14047.245,199.071,3.584
2019-08-07,463691.677,3258.103,256.112,20900.481,1362.613,102.719,26.586,14047.974,199.045,3.581
2019-08-08,463478.29,3255.887,256.125,20902.026,1360.548,102.709,26.567,14048.703,199.019,3.577
2019-08-09,463264.903,3253.671,256.138,20903.571,1358.484,102.698,26.549,14049.432,198.994,3.574
2019-08-10,463051.516,3251.455,256.15,20905.116,1356.419,102.688,26.53,14050.161,198.968,3.571
2019-08-11,462838.129,3249.239,256.163,20906.661,1354.355,102.678,26.512,14050.89,198.942,3.568
2019-08-12,462624.742,3247.023,256.176,20908.206,1352.29,102.667,26.493,14051.619,198.916,3.565
2019-08-13,462411.355,3244.806,256.189,20909.75,1350.226,102.657,26.475,14052.348,198.89,3.561
2019-08-14,462197.968,3242.59,256.201,20911.295,1348.161,102.647,26.456,14053.077,198.865,3.558
2019-08-15,461984.581,3240.374,256.214,20912.84,1346.097,102.636,26.438,14053.806,198.839,3.555
2019-08-16,461771.194,3238.158,256.227,20914.385,1344.032,102.626,26.42,14054.535,198.813,3.552
2019-08-17,461557.806,3235.942,256.239,20915.93,1341.968,102.616,26.401,14055.265,198.787,3.548
2019-08-18,461344.419,3233.726,256.252,20917.475,1339.903,102.605,26.383,14055.994,198.761,3.545
2019-08-19,461131.032,3231.51,256.265,20919.02,1337.839,102.595,26.364,14056.723,198.735,3.542
2019-08-20,460917.645,3229.294,256.277,20920.564,1335.774,102.584,26.346,14057.452,198.71,3.539
2019-08-21,460704.258,3227.077,256.29,20922.109,1333.71,102.574,26.327,14058.181,198.684,3.535
2019-08-22,460490.871,3224.861,256.303,20923.654,1331.645,102.564,26.309,14058.91,198.658,3.532
2019-08-23,460277.484,3222.645,256.316,20925.199,1329.581,102.553,26.29,14059.639,198.632,3.529
2019-08-24,460064.097,3220.429,256.328,20926.744,1327.516,102.543,26.272,14060.368,198.606,3.526
2019-08-25,459850.71,3218.213,256.341,20928.289,1325.452,102.533,26.253,14061.097,198.581,3.523
2019-08-26,459637.323,3215.997,256.354,20929.833,1323.387,102.522,26.235,14061.826,198.555,3.519
2019-08-27,459423.935,3213.781,256.366,20931.378,1321.323,102.512,26.216,14062.555,198.529,3.516
2019-08-28,459210.548,3211.565,256.379,20932.923,1319.258,102.502,26.198,14063.284,198.503,3.513
2019-08-29,458997.161,3209.348,256.392,20934.468,1317.194,102.491,26.179,14064.013,198.477,3.51
2019-08-30,458783.774,3207.132,256.405,20936.013,1315.129,102.481,26.161,14064.742,198.452,3.506
2019-08-31,458570.387,3204.916,256.417,20937.558,1313.065,102.47,26.142,14065.471,198.426,3.503
2019-09-01,458357.0,3202.7,256.43,20939.103,1311.0,102.46,26.124,14066.2,198.4,3.5
2019-09-02,458281.0,3204.37,256.454,20940.647,1311.467,102.431,26.105,14066.233,198.407,3.503
2019-09-03,458205.0,3206.04,256.478,20942.192,1311.933,102.402,26.087,14066.267,198.413,3.507
2019-09-04,458129.0,3207.71,256.502,20943.737,1312.4,102.373,26.069,14066.3,198.42,3.51
2019-09-05,458053.0,3209.38,256.527,20945.282,1312.867,102.344,26.05,14066.333,198.427,3.513
2019-09-06,457977.0,3211.05,256.551,20946.827,1313.333,102.315,26.032,14066.367,198.433,3.517
2019-09-07,457901.0,3212.72,256.575,20948.372,1313.8,102.286,26.013,14066.4,198.44,3.52
2019-09-08,457825.0,3214.39,256.599,20949.916,1314.267,102.257,25.995,14066.433,198.447,3.523
2019-09-09,457749.0,3216.06,256.623,20951.461,1314.733,102.227,25.976,14066.467,198.453,3.527
2019-09-10,457673.0,3217.73,256.647,20953.006,1315.2,102.198,25.958,14066.5,198.46,3.53
2019-09-11,457597.0,3219.4,256.672,20954.551,1315.667,102.169,25.939,14066.533,198.467,3.533
2019-09-12,457521.0,3221.07,256.696,20956.096,1316.133,102.14,25.921,14066.567,198.473,3.537
2019-09-13,457445.0,3222.74,256.72,20957.641,1316.6,102.111,25.902,14066.6,198.48,3.54
2019-09-14,457369.0,3224.41,256.744,20959.186,1317.067,102.082,25.884,14066.633,198.487,3.543
2019-09-15,457293.0,3226.08,256.768,20960.73,1317.533,102.053,25.865,14066.667,198.493,3.547
2019-09-16,457217.0,3227.75,256.793,20962.275,1318.0,102.024,25.847,14066.7,198.5,3.55
2019-09-17,457141.0,3229.42,256.817,20963.82,1318.467,101.995,25.828,14066.733,198.507,3.553
2019-09-18,457065.0,3231.09,256.841,20965.365,1318.933,101.966,25.81,14066.767,198.513,3.557
2019-09-19,456989.0,3232.76,256.865,20966.91,1319.4,101.937,25.791,14066.8,198.52,3.56
2019-09-20,456913.0,3234.43,256.889,20968.455,1319.867,101.908,25.773,14066.833,198.527,3.563
2019-09-21,456837.0,3236.1,256.913,20970.0,1320.333,101.879,25.754,14066.867,198.533,3.567
2019-09-22,456761.0,3237.77,256.938,20971.544,1320.8,101.849,25.736,14066.9,198.54,3.57
2019-09-23,456685.0,3239.44,256.962,20973.089,1321.267,101.82,25.718,14066.933,198.547,3.573
2019-09-24,456609.0,3241.11,256.986,20974.634,1321.733,101.791,25.699,14066.967,198.553,3.577
2019-09-25,456533.0,3242.78,257.01,20976.179,1322.2,101.762,25.681,14067.0,198.56,3.58
2019-09-26,456457.0,3244.45,257.034,20977.724,1322.667,101.733,25.662,14067.033,198.567,3.583
2019-09-27,456381.0,3246.12,257.058,20979.269,1323.133,101.704,25.644,14067.067,198.573,3.587
2019-09-28,456305.0,3247.79,257.082,20980.813,1323.6,101.675,25.625,14067.1,198.58,3.59
2019-09-29,456229.0,3249.46,257.107,20982.358,1324.067,101.646,25.607,14067.133,198.587,3.593
2019-09-30,456153.0,3251.13,257.131,20983.903,1324.533,101.617,25.588,14067.167,198.593,3.597
2019-10-01,456077.0,3252.8,257.155,20985.448,1325.0,101.588,25.57,14067.2,198.6,3.6
2019-10-02,455804.226,3254.826,257.178,20982.272,1325.903,101.606,25.665,14069.639,198.613,3.6
2019-10-03,455531.452,3256.852,257.202,20979.096,1326.806,101.624,25.761,14072.077,198.626,3.6
2019-10-04,455258.677,3258.877,257.225,20975.919,1327.71,101.642,25.857,14074.516,198.639,3.6
2019-10-05,454985.903,3260.903,257.248,20972.743,1328.613,101.66,25.952,14076.955,198.652,3.6
2019-10-06,454713.129,3262.929,257.272,20969.567,1329.516,101.678,26.048,14079.394,198.665,3.6
2019-10-07,454440.355,3264.955,257.295,20966.391,1330.419,101.696,26.143,14081.832,198.677,3.6
2019-10-08,454167.581,3266.981,257.318,20963.215,1331.323,101.715,26.239,14084.271,198.69,3.6
2019-10-09,453894.806,3269.006,257.342,20960.038,1332.226,101.733,26.334,14086.71,198.703,3.6
2019-10-10,453622.032,3271.032,257.365,20956.862,1333.129,101.751,26.43,14089.148,198.716,3.6
2019-10-11,453349.258,3273.058,257.389,20953.686,1334.032,101.769,26.526,14091.587,198.729,3.6
2019-10-12,453076.484,3275.084,257.412,20950.51,1334.935,101.787,26.621,14094.026,198.742,3.6
2019-10-13,452803.71,3277.11,257.435,20947.334,1335.839,101.805,26.717,14096.465,198.755,3.6
2019-10-14,452530.935,3279.135,257.459,20944.157,1336.742,101.823,26.812,14098.903,198.768,3.6
2019-10-15,452258.161,3281.161,257.482,20940.981,1337.645,101.841,26.908,14101.342,198.781,3.6
2019-10-16,451985.387,3283.187,257.505,20937.805,1338.548,101.86,27.004,14103.781,198.794,3.6
2019-10-17,451712.613,3285.213,257.529,20934.629,1339.452,101.878,27.099,14106.219,198.806,3.6
2019-10-18,451439.839,3287.239,257.552,20931.453,1340.355,101.896,27.195,14108.658,198.819,3.6
2019-10-19,451167.065,3289.265,257.575,20928.276,1341.258,101.914,27.29,14111.097,198.832,3.6
2019-10-20,450894.29,3291.29,257.599,20925.1,1342.161,101.932,27.386,14113.535,198.845,3.6
2019-10-21,450621.516,3293.316,257.622,20921.924,1343.065,101.95,27.482,14115.974,198.858,3.6
2019-10-22,450348.742,3295.342,257.645,20918.748,1343.968,101.968,27.577,14118.413,198.871,3.6
2019-10-23,450075.968,3297.368,257.669,20915.572,1344.871,101.986,27.673,14120.852,198.884,3.6
2019-10-24,449803.194,3299.394,257.692,20912.396,1345.774,102.004,27.768,14123.29,198.897,3.6
2019-10-25,449530.419,3301.419,257.716,20909.219,1346.677,102.023,27.864,14125.729,198.91,3.6
2019-10-26,449257.645,3303.445,257.739,20906.043,1347.581,102.041,27.96,14128.168,198.923,3.6
2019-10-27,448984.871,3305.471,257.762,20902.867,1348.484,102.059,28.055,14130.606,198.935,3.6
2019-10-28,448712.097,3307.497,257.786,20899.691,1349.387,102.077,28.151,14133.045,198.948,3.6
2019-10-29,448439.323,3309.523,257.809,20896.515,1350.29,102.095,28.246,14135.484,198.961,3.6
2019-10-30,448166.548,3311.548,257.832,20893.338,1351.194,102.113,28.342,14137.923,198.974,3.6
2019-10-31,447893.774,3313.574,257.856,20890.162,1352.097,102.131,28.438,14140.361,198.987,3.6
2019-11-01,447621.0,3315.6,257.879,20886.986,1353.0,102.149,28.533,14142.8,199.0,3.6
2019-11-02,447730.7,3319.297,257.904,20883.81,1359.5,102.142,28.629,14143.563,199.0,3.6
2019-11-03,447840.4,3322.993,257.929,20880.634,1366.0,102.136,28.724,14144.327,199.0,3.6
